geo_level,geo_name,year,state_name,pct_black_alone,most_frequent_commute_time,pct_workers_16andover_drove_alone_black_alone,pct_workers_16andover_carpooled_in_car_truck_van_black_alone,pct_workers_16andover_public_transportation_black_alone
zcta,67851,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,46772,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,56117,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,61541,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,66838,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,95968,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,42356,2023,,0.0,10 to 14 minutes,0.0,,
zcta,14112,2023,,0.0,10 to 14 minutes,0.0,,
zcta,37841,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,52039,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,69150,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,41824,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,05829,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62985,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59467,2023,,0.0,10 to 14 minutes,0.0,,
zcta,96751,2023,,0.0,10 to 14 minutes,0.0,,
zcta,49119,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,86337,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,73746,2023,,0.0,10 to 14 minutes,0.0,,
zcta,39116,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,57455,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,50608,2023,,0.0,10 to 14 minutes,0.0,,
zcta,44653,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,43553,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62874,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,14728,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,15484,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,93666,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,15463,2023,,0.0,10 to 14 minutes,0.0,,
zcta,92385,2023,,0.0,10 to 14 minutes,0.0,,
zcta,61037,2023,,0.0,10 to 14 minutes,0.0,,
zcta,54428,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,60973,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56386,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,54480,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62532,2023,,0.0,10 to 14 minutes,0.0,,
zcta,17504,2023,,0.0,10 to 14 minutes,0.0,,
zcta,41567,2023,,0.0,10 to 14 minutes,0.0,,
zcta,45621,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,83619,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,42464,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,93441,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,17576,2023,,0.0,10 to 14 minutes,0.0,,
zcta,48177,2023,,0.0,10 to 14 minutes,0.0,,
zcta,05670,2023,,0.0,10 to 14 minutes,0.0,,
zcta,14475,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,73938,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,79783,2023,,0.0,10 to 14 minutes,0.0,,
zcta,12489,2023,,0.0,10 to 14 minutes,0.0,,
zcta,55324,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,53599,2023,,0.0,10 to 14 minutes,0.0,,
zcta,24924,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,13455,2023,,0.0,10 to 14 minutes,0.0,,
zcta,66760,2023,,0.0,10 to 14 minutes,0.0,,
zcta,12918,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,48873,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,25508,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,58712,2023,,0.0,10 to 14 minutes,0.0,,
zcta,99774,2023,,0.0,10 to 14 minutes,,,
zcta,17835,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,25154,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,58214,2023,,0.0,10 to 14 minutes,0.0,,
zcta,51432,2023,,0.0,10 to 14 minutes,0.0,,
zcta,57219,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68002,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,12858,2023,,0.0,10 to 14 minutes,0.0,,
zcta,84330,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,36578,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,44878,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,47281,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,83520,2023,,0.0,10 to 14 minutes,0.0,,
zcta,95233,2023,,0.0,10 to 14 minutes,0.0,,
zcta,73488,2023,,0.0,10 to 14 minutes,0.0,,
zcta,84639,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,41366,2023,,0.0,10 to 14 minutes,,,
zcta,58783,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,60519,2023,,0.0,10 to 14 minutes,0.0,,
zcta,81242,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,97410,2023,,0.0,10 to 14 minutes,0.0,,
zcta,47445,2023,,0.0,10 to 14 minutes,0.0,0.0,
county,"Madison County, Montana",2023,Montana,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,79259,2023,,0.0,10 to 14 minutes,0.0,,
zcta,50034,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,49775,2023,,0.0,10 to 14 minutes,0.0,,
zcta,25139,2023,,0.0,10 to 14 minutes,0.0,,
zcta,84113,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,04110,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,02836,2023,,0.0,10 to 14 minutes,,0.0,
zcta,25133,2023,,0.0,10 to 14 minutes,0.0,,
zcta,98305,2023,,0.0,10 to 14 minutes,0.0,,
zcta,85334,2023,,0.0,10 to 14 minutes,0.0,,
zcta,69046,2023,,0.0,10 to 14 minutes,0.0,,
zcta,13804,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,95981,2023,,0.0,10 to 14 minutes,,0.0,
zcta,32061,2023,,0.0,10 to 14 minutes,,0.0,
zcta,95387,2023,,0.0,10 to 14 minutes,0.0,,
zcta,93285,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,28368,2023,,0.0,10 to 14 minutes,0.0,,
zcta,80024,2023,,0.0,10 to 14 minutes,0.0,,
zcta,15617,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,64458,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,24464,2023,,0.0,10 to 14 minutes,0.0,,
zcta,61012,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,72615,2023,,0.0,10 to 14 minutes,0.0,,
zcta,52737,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,65047,2023,,0.0,10 to 14 minutes,0.0,,
county,"Franklin County, Idaho",2023,Idaho,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,59411,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62257,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,79718,2023,,0.0,10 to 14 minutes,0.0,,
zcta,75642,2023,,0.0,10 to 14 minutes,0.0,,
zcta,03593,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,75410,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,12856,2023,,0.0,10 to 14 minutes,0.0,,
zcta,67649,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,53526,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,58479,2023,,0.0,10 to 14 minutes,0.0,,
zcta,19375,2023,,0.0,10 to 14 minutes,0.0,,
zcta,44659,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,04237,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,51639,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,70661,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56311,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,66518,2023,,0.0,10 to 14 minutes,0.0,,
zcta,14775,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,95526,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56720,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68837,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,61936,2023,,0.0,10 to 14 minutes,0.0,,
zcta,58357,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,02133,2023,,0.0,10 to 14 minutes,,,
zcta,13478,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,87724,2023,,0.0,10 to 14 minutes,0.0,,
zcta,40923,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,57221,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,20319,2023,,0.0,10 to 14 minutes,0.0,,
zcta,86436,2023,,0.0,10 to 14 minutes,0.0,,
zcta,05141,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,54550,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,25632,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,54421,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,46987,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68422,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,14065,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68936,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,49929,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,46144,2023,,0.0,10 to 14 minutes,0.0,,
zcta,44423,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,26576,2023,,0.0,10 to 14 minutes,0.0,,
zcta,52049,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,25879,2023,,0.0,10 to 14 minutes,,0.0,
zcta,19108,2023,,0.0,10 to 14 minutes,,,
zcta,16260,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,31756,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,78943,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59330,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,81225,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,44607,2023,,0.0,10 to 14 minutes,0.0,,
zcta,83822,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,44402,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,67739,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,41861,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59022,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56210,2023,,0.0,10 to 14 minutes,0.0,,
zcta,72524,2023,,0.0,10 to 14 minutes,0.0,,
zcta,96103,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,14880,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,32356,2023,,0.0,10 to 14 minutes,,,0.0
zcta,40958,2023,,0.0,10 to 14 minutes,0.0,,
zcta,44809,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,17957,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,70391,2023,,0.0,10 to 14 minutes,0.0,,
zcta,05767,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,92283,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,61252,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,28553,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,58266,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67512,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,88210,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,83355,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,04859,2023,,0.0,10 to 14 minutes,0.0,,
zcta,56651,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,65066,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,17254,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,45360,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,03854,2023,,0.0,10 to 14 minutes,0.0,,0.0
zcta,50642,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,42602,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,51548,2023,,0.0,10 to 14 minutes,0.0,,
zcta,69127,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,15673,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,94924,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,49268,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,93254,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62425,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,64486,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68923,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,65722,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,03241,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,97905,2023,,0.0,10 to 14 minutes,,,
zcta,62818,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,58281,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,40935,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,69217,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,35087,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56046,2023,,0.0,10 to 14 minutes,0.0,,
zcta,88350,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,52158,2023,,0.0,10 to 14 minutes,0.0,,
zcta,67454,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,42533,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,57241,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67232,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56043,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67340,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56442,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,95922,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,05072,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,18625,2023,,0.0,10 to 14 minutes,0.0,,
zcta,78635,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,57521,2023,,0.0,10 to 14 minutes,0.0,,
zcta,84711,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,04607,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,43142,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,61913,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,79021,2023,,0.0,10 to 14 minutes,0.0,,
zcta,16427,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,53825,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,95912,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,61432,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68364,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56639,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59910,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,08014,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62469,2023,,0.0,10 to 14 minutes,0.0,,
zcta,56583,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,28788,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,79527,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,15433,2023,,0.0,10 to 14 minutes,0.0,,
zcta,12139,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,58239,2023,,0.0,10 to 14 minutes,0.0,,
zcta,59275,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67647,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,84657,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,46958,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,43438,2023,,0.0,10 to 14 minutes,0.0,,
zcta,38333,2023,,0.0,10 to 14 minutes,0.0,,
zcta,56027,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,54210,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,03771,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,78560,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67843,2023,,0.0,10 to 14 minutes,0.0,,
zcta,59749,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,95335,2023,,0.0,10 to 14 minutes,0.0,,
zcta,16341,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,57054,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,63053,2023,,0.0,10 to 14 minutes,0.0,,
zcta,57233,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,04543,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,54566,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,57002,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,42370,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,03586,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,72435,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,72068,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,93258,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,71316,2023,,0.0,10 to 14 minutes,0.0,,
zcta,46759,2023,,0.0,10 to 14 minutes,0.0,,
zcta,51015,2023,,0.0,10 to 14 minutes,0.0,,
zcta,41555,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,89425,2023,,0.0,10 to 14 minutes,0.0,,
zcta,33856,2023,,0.0,10 to 14 minutes,0.0,,
zcta,13457,2023,,0.0,10 to 14 minutes,0.0,,
zcta,61067,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,52562,2023,,0.0,10 to 14 minutes,0.0,,
zcta,73539,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,23045,2023,,0.0,10 to 14 minutes,0.0,,
zcta,40815,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,72353,2023,,0.0,10 to 14 minutes,0.0,,
zcta,48720,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,95524,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,12513,2023,,0.0,10 to 14 minutes,0.0,,0.0
zcta,43722,2023,,0.0,10 to 14 minutes,0.0,,
zcta,72464,2023,,0.0,10 to 14 minutes,0.0,,
zcta,53176,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68314,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,52157,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,25846,2023,,0.0,10 to 14 minutes,0.0,,
zcta,47880,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67150,2023,,0.0,10 to 14 minutes,,0.0,
zcta,51552,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,47884,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,49805,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,38856,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,05363,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,58620,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68753,2023,,0.0,10 to 14 minutes,0.0,,
zcta,97865,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68315,2023,,0.0,10 to 14 minutes,0.0,,
zcta,43934,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,01969,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,79539,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68734,2023,,0.0,10 to 14 minutes,0.0,,
zcta,17520,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,54202,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,12435,2023,,0.0,10 to 14 minutes,0.0,,
zcta,14714,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,50522,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,67470,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,04284,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,04937,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,55087,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,41332,2023,,0.0,10 to 14 minutes,0.0,0.0,
county,"Dawson County, Montana",2023,Montana,0.0,10 to 14 minutes,0.0,0.0,0.0
county,"Johnson County, Wyoming",2023,Wyoming,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,03581,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,68711,2023,,0.0,10 to 14 minutes,0.0,,
zcta,79537,2023,,0.0,10 to 14 minutes,0.0,,
zcta,18413,2023,,0.0,10 to 14 minutes,0.0,,
zcta,04539,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,54536,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,87830,2023,,0.0,10 to 14 minutes,0.0,,
zcta,62031,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,72958,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,50275,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,51656,2023,,0.0,10 to 14 minutes,0.0,,
zcta,77615,2023,,0.0,10 to 14 minutes,0.0,,
zcta,40434,2023,,0.0,10 to 14 minutes,0.0,,
zcta,82434,2023,,0.0,10 to 14 minutes,0.0,,
zcta,83237,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,13751,2023,,0.0,10 to 14 minutes,0.0,,
zcta,15366,2023,,0.0,10 to 14 minutes,0.0,,
zcta,72572,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,95435,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,13124,2023,,0.0,10 to 14 minutes,0.0,,
zcta,15691,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,93205,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68362,2023,,0.0,10 to 14 minutes,0.0,,
zcta,41729,2023,,0.0,10 to 14 minutes,0.0,,
zcta,88046,2023,,0.0,10 to 14 minutes,0.0,,0.0
zcta,58372,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,26148,2023,,0.0,10 to 14 minutes,0.0,,
zcta,54568,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,58338,2023,,0.0,10 to 14 minutes,0.0,,
zcta,26424,2023,,0.0,10 to 14 minutes,0.0,,
zcta,50076,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,12912,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,12966,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,62459,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,43836,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,45301,2023,,0.0,10 to 14 minutes,0.0,,
zcta,56592,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,12411,2023,,0.0,10 to 14 minutes,0.0,,
zcta,80456,2023,,0.0,10 to 14 minutes,0.0,,
zcta,72044,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,81146,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,98560,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59410,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,51446,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,72581,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,81224,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,40830,2023,,0.0,10 to 14 minutes,0.0,,
zcta,83655,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,23119,2023,,0.0,10 to 14 minutes,0.0,,
zcta,22989,2023,,0.0,10 to 14 minutes,0.0,,
zcta,50218,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59333,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,98222,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,15416,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56310,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,51331,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,49261,2023,,0.0,10 to 14 minutes,0.0,,
zcta,69345,2023,,0.0,10 to 14 minutes,0.0,0.0,
county,"Owsley County, Kentucky",2023,Kentucky,0.0,10 to 14 minutes,0.0,0.0,
zcta,49676,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,83526,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,14415,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,15541,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,01451,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,80482,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
county,"Crook County, Wyoming",2023,Wyoming,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,82845,2023,,0.0,10 to 14 minutes,0.0,,
zcta,95606,2023,,0.0,10 to 14 minutes,0.0,,
zcta,81124,2023,,0.0,10 to 14 minutes,0.0,,
zcta,45779,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,03838,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68350,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,59761,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,83860,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,98841,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62438,2023,,0.0,10 to 14 minutes,0.0,,
zcta,46162,2023,,0.0,10 to 14 minutes,0.0,,
zcta,23486,2023,,0.0,10 to 14 minutes,0.0,,
zcta,92004,2023,,0.0,10 to 14 minutes,0.0,4.8,
zcta,47282,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,85926,2023,,0.0,10 to 14 minutes,0.0,,
zcta,78584,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,50032,2023,,0.0,10 to 14 minutes,0.0,,
zcta,15629,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,93943,2023,,0.0,10 to 14 minutes,0.0,,
zcta,35542,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,56230,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,05674,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,62023,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,16670,2023,,0.0,10 to 14 minutes,0.0,,
zcta,82514,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,50173,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,21010,2023,,0.0,10 to 14 minutes,0.0,,
zcta,01238,2023,,0.0,10 to 14 minutes,0.0,0.0,0.0
zcta,95345,2023,,0.0,10 to 14 minutes,0.0,,
zcta,42518,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,98940,2023,,0.0,10 to 14 minutes,0.0,,
zcta,56123,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,68348,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,69128,2023,,0.0,10 to 14 minutes,0.0,0.0,
zcta,79518,2023,,0.0,10 to 14 minutes,0.0,,
